"id","age","gender","num_answers","in_person","typeOfQuestion","first_color","second_color","third_color","clicks","page_time","rating","resets","id_question"
"5711703bd85fc","18","Female",32,"no","objTwoColors","#FFFF00","hsl(6.521739130434782,1,0.50)","hsl(96.19565217391305,1,0.50)",165,18,2,0,1
"57366c199283c","19","Male",32,"no","objTwoColors","#FFFF00","hsl(114.78260869565219,1,0.50)","hsl(233.15217391304347,1,0.50)",126,15,5,0,1
"5711405eb4abb","18","Male",5,"no","objTwoColors","#FFFF00","hsl(53.47826086956522,1,0.50)","NONE",66,15,5,0,1
"57113d4d93c81","18","Female",32,"no","objTwoColors","#FFFF00","hsl(49.56521739130435,1,0.50)","NONE",35,6,4,0,1
"574511e99b6d9","19","Female",32,"no","objTwoColors","#FFFF00","hsl(28.695652173913043,1,0.50)","NONE",49,7,3,0,1
"5727f6d19e901","19","Female",5,"no","objTwoColors","#FFFF00","NONE","hsl(37.82608695652174,1,0.50)",301,30,3,0,1
"571137cd27765","18","Female",8,"no","objTwoColors","#FFFF00","hsl(245.21739130434784,1,0.50)","hsl(115.76086956521738,1,0.50)",567,32,4,0,1
"5745f6f039dc9","15","Male",33,"no","objTwoColors","#FF00FF","hsl(351.7459239130435,1,0.50)","NONE",701,73,1,0,2
"57366c199283c","19","Male",32,"no","objTwoColors","#FF00FF","NONE","hsl(300,1,0.50)",76,13,5,0,2
"5745c1c07cc0c","18","Other",31,"no","objTwoColors","#FF00FF","hsl(322.17391304347825,1,0.50)","hsl(195.97826086956522,1,0.50)",120,20,4,0,2
"5736048bb110b","19","Male",32,"no","objTwoColors","#FF00FF","hsl(299.3478260869565,1,0.50)","hsl(300,1,0.50)",296,15,5,0,2
"574511e99b6d9","19","Female",32,"no","objTwoColors","#FF00FF","hsl(13.043478260869565,1,0.50)","hsl(188.1521739130435,1,0.50)",133,14,2,0,2
"5712787a337a9","18","Female",7,"no","objTwoColors","#FF00FF","NONE","NONE",0,2,1,0,2
"57121540dbb98","18","Male",7,"no","objTwoColors","#FF00FF","hsl(300,1,0.50)","hsl(300,1,0.50)",301,17,5,0,2
"5745350dc1e22","19","Female",31,"no","objTwoColors","#FF00FF","hsl(326.0869565217391,1,0.50)","hsl(212.60869565217394,1,0.50)",81,6,3,0,2
"57112ebc85ba1","18","Female",32,"no","objTwoColors","#FF00FF","hsl(10.434782608695652,1,0.50)","hsl(225.32608695652175,1,0.50)",128,11,5,0,2
"5711703bd85fc","18","Female",32,"no","objTwoColors","#FF00FF","hsl(224.34782608695653,1,0.50)","hsl(330.6521739130435,1,0.50)",211,27,3,0,2
"57113d4d93c81","18","Female",32,"no","objTwoColors","#FF00FF","hsl(292.17391304347825,1,0.50)","NONE",82,13,4,0,2
"573634984323e","19","Male",32,"no","objTwoColors","#FF00FF","hsl(302.9347826086957,1,0.50)","hsl(309.58435722019357,1,0.50)",247,19,4,0,2
"57427cf6bad0c","19","Female",32,"no","objTwoColors","#FF00FF","hsl(285.4787013841712,1,0.50)","NONE",99,14,2,0,2
"5745f6f039dc9","15","Male",33,"no","objTwoColors","#FF00FF","NONE","NONE",0,0,3,0,2
"5734e397122ce","19","Male",6,"no","objTwoColors","#FF00FF","hsl(300,1,0.50)","hsl(300,1,0.50)",2351,31,5,0,2
"5711348e42f02","19","Female",32,"no","objTwoColors","#FF00FF","hsl(6.521739130434782,1,0.50)","hsl(217.5,1,0.50)",276,18,4,0,2
"5712a254e00f7","18","Female",18,"no","objTwoColors","#FF00FF","NONE","hsl(325.4347826086956,1,0.50)",78,4,3,0,2
"572a7874c1e2e","19","Male",6,"no","objTwoColors","#FF00FF","NONE","hsl(300.65217391304344,1,0.50)",472,27,5,0,2
"57366c199283c","19","Male",32,"no","objTwoColors","#80FF00","hsl(58.69565217391305,1,0.50)","hsl(172.5,1,0.50)",245,16,3,0,3
"573634984323e","19","Male",32,"no","objTwoColors","#80FF00","hsl(62.44565217391305,1,0.50)","hsl(126.52173913043478,1,0.50)",45,10,4,0,3
"5734d89183dab","19","Female",29,"no","objTwoColors","#80FF00","hsl(58.04347826086956,1,0.50)","hsl(189.1304347826087,1,0.50)",78,14,4,0,3
"5736048bb110b","19","Male",32,"no","objTwoColors","#80FF00","hsl(90.32608695652175,1,0.50)","hsl(79.56521739130434,1,0.50)",195,7,5,0,3
"5711703bd85fc","18","Female",32,"no","objTwoColors","#80FF00","hsl(56.08695652173913,1,0.50)","hsl(229.23913043478262,1,0.50)",211,20,5,0,3
"57112ebc85ba1","18","Female",32,"no","objTwoColors","#80FF00","hsl(177.39130434782606,1,0.50)","hsl(62.93478260869565,1,0.50)",223,13,5,0,3
"5745c1c07cc0c","18","Other",31,"no","objTwoColors","#80FF00","hsl(198.91304347826087,1,0.50)","hsl(59.347826086956516,1,0.50)",162,17,4,0,3
"5745350dc1e22","19","Female",31,"no","objTwoColors","#80FF00","hsl(58.69565217391305,1,0.50)","hsl(183.26086956521738,1,0.50)",115,16,5,0,3
"57427cf6bad0c","19","Female",32,"no","objTwoColors","#80FF00","hsl(101.14959053371263,1,0.50)","hsl(103.04347826086956,1,0.50)",572,36,1,0,3
"574511e99b6d9","19","Female",32,"no","objTwoColors","#80FF00","hsl(191.08695652173913,1,0.50)","hsl(58.04347826086956,1,0.50)",307,22,4,0,3
"5745f6f039dc9","15","Male",33,"no","objTwoColors","#80FF00","NONE","NONE",0,1,4,0,3
"5711348e42f02","19","Female",32,"no","objTwoColors","#80FF00","hsl(122.6086956521739,1,0.50)","hsl(55.43478260869565,1,0.50)",295,15,4,0,3
"57113d4d93c81","18","Female",32,"no","objTwoColors","#80FF00","hsl(140.2173913043478,1,0.50)","hsl(56.73913043478261,1,0.50)",159,10,4,0,3
"5734d89183dab","19","Female",29,"no","objTwoColors","#7f00ff","hsl(233.15217391304347,1,0.50)","hsl(318.2608695652174,1,0.50)",115,13,4,0,4
"57427cf6bad0c","19","Female",32,"no","objTwoColors","#7f00ff","hsl(201.09651648479962,1,0.50)","hsl(333.886950948964,1,0.50)",316,20,3,0,4
"573613f4689a3","18","Male",7,"no","objTwoColors","#7f00ff","hsl(269.34782608695656,1,0.50)","hsl(270,1,0.50)",306,23,3,0,4
"57366c199283c","19","Male",32,"no","objTwoColors","#7f00ff","hsl(330,1,0.50)","hsl(266.7391304347826,1,0.50)",104,11,1,0,4
"57112ebc85ba1","18","Female",32,"no","objTwoColors","#7f00ff","hsl(6.521739130434782,1,0.50)","hsl(229.23913043478262,1,0.50)",100,8,5,0,4
"57112e639a100","18","Male",5,"no","objTwoColors","#7f00ff","hsl(195.1858719535496,1,0.50)","hsl(9.006520146908967,1,0.50)",582,63,5,1,4
"573634984323e","19","Male",32,"no","objTwoColors","#7f00ff","hsl(2.809554390285326,1,0.50)","hsl(238.53260869565216,1,0.50)",190,25,4,0,4
"574511e99b6d9","19","Female",32,"no","objTwoColors","#7f00ff","hsl(212.60869565217394,1,0.50)","hsl(1.9565217391304348,1,0.50)",108,12,2,0,4
"5745f6f039dc9","15","Male",33,"no","objTwoColors","#7f00ff","hsl(237.40149456521738,1,0.50)","NONE",638,16,1,0,4
"5745350dc1e22","19","Female",31,"no","objTwoColors","#7f00ff","hsl(226.30434782608697,1,0.50)","hsl(331.30434782608694,1,0.50)",168,11,4,0,4
"5711703bd85fc","18","Female",32,"no","objTwoColors","#7f00ff","hsl(323.47826086956525,1,0.50)","hsl(237.06521739130434,1,0.50)",193,13,5,0,4
"5711348e42f02","19","Female",32,"no","objTwoColors","#7f00ff","hsl(348.26086956521743,1,0.50)","hsl(247.17391304347828,1,0.50)",139,10,4,0,4
"57113d4d93c81","18","Female",32,"no","objTwoColors","#7f00ff","hsl(300,1,0.50)","hsl(251.08695652173915,1,0.50)",309,27,4,0,4
"5745c1c07cc0c","18","Other",31,"no","objTwoColors","#7f00ff","hsl(220.43478260869566,1,0.50)","hsl(352.82608695652175,1,0.50)",362,18,4,0,4
"5712a254e00f7","18","Female",18,"no","objTwoColors","#7f00ff","NONE","hsl(288.9130434782609,1,0.50)",136,7,3,0,4
"5736048bb110b","19","Male",32,"no","objTwoColors","#7f00ff","hsl(268.04347826086956,1,0.50)","hsl(266.0869565217391,1,0.50)",205,7,5,0,4
"5734e397122ce","19","Male",6,"no","objTwoColors","#7f00ff","hsl(330,1,0.50)","hsl(355.4347826086957,1,0.50)",128,3,1,0,4
"573613f4689a3","18","Male",7,"no","objTwoColors","#FF0080","hsl(329.3478260869565,1,0.50)","hsl(335.2173913043478,1,0.50)",216,23,3,0,5
"5736048bb110b","19","Male",32,"no","objTwoColors","#FF0080","hsl(330.6521739130435,1,0.50)","hsl(323.47826086956525,1,0.50)",375,11,5,0,5
"573634984323e","19","Male",32,"no","objTwoColors","#FF0080","hsl(335.54347826086956,1,0.50)","hsl(331.30434782608694,1,0.50)",81,14,4,0,5
"5745350dc1e22","19","Female",31,"no","objTwoColors","#FF0080","hsl(353.47826086956525,1,0.50)","NONE",206,31,3,0,5
"5711703bd85fc","18","Female",32,"no","objTwoColors","#FF0080","hsl(54.78260869565217,1,0.50)","hsl(8.478260869565217,1,0.50)",320,36,3,0,5
"5711348e42f02","19","Female",32,"no","objTwoColors","#FF0080","hsl(9.130434782608695,1,0.50)","hsl(184.23913043478262,1,0.50)",192,15,4,0,5
"574511e99b6d9","19","Female",32,"no","objTwoColors","#FF0080","hsl(352.17391304347825,1,0.50)","hsl(190.10869565217394,1,0.50)",620,80,1,0,5
"57427cf6bad0c","19","Female",32,"no","objTwoColors","#FF0080","hsl(6.521739130434782,1,0.50)","NONE",5,9,1,0,5
"57112ebc85ba1","18","Female",32,"no","objTwoColors","#FF0080","hsl(6.521739130434782,1,0.50)","NONE",5,5,4,0,5
"5734d89183dab","19","Female",29,"no","objTwoColors","#FF0080","hsl(0.6521739130434783,1,0.50)","hsl(226.30434782608697,1,0.50)",81,9,4,0,5
"57113ce1334e0","19","Female",12,"no","objTwoColors","#FF0080","hsl(7.959117060122283,1,0.50)","NONE",36,6,4,0,5
"57112efa50be6","19","Male",7,"no","objTwoColors","#FF0080","hsl(2.608695652173913,1,0.50)","NONE",548,35,5,0,5
"57366c199283c","19","Male",32,"no","objTwoColors","#FF0080","hsl(288.2608695652174,1,0.50)","hsl(55.43478260869565,1,0.50)",153,14,2,0,5
"5712a254e00f7","18","Female",18,"no","objTwoColors","#FF0080","NONE","hsl(339.7826086956522,1,0.50)",953,33,1,0,5
"5745f6f039dc9","15","Male",33,"no","objTwoColors","#FF0080","NONE","NONE",0,0,4,0,5
"57113d4d93c81","18","Female",32,"no","objTwoColors","#FF0080","hsl(290.8695652173913,1,0.50)","NONE",123,9,3,0,5
"5745c1c07cc0c","18","Other",31,"no","objTwoColors","#FF0080","hsl(1.3043478260869565,1,0.50)","hsl(209.67391304347825,1,0.50)",100,10,5,0,5
"5745c1c07cc0c","18","Other",31,"no","objTwoColors","#FF8000","hsl(3.9130434782608696,1,0.50)","hsl(46.30434782608695,1,0.50)",33,10,4,0,6
"57113a4121a89","19","Male",4,"no","objTwoColors","#FF8000","hsl(354.78260869565213,1,0.50)","hsl(54.130434782608695,1,0.50)",241,21,4,0,6
"5745350dc1e22","19","Female",31,"no","objTwoColors","#FF8000","hsl(10.434782608695652,1,0.50)","hsl(53.47826086956522,1,0.50)",52,8,5,0,6
"5711348e42f02","19","Female",32,"no","objTwoColors","#FF8000","hsl(356.0869565217391,1,0.50)","hsl(64.8913043478261,1,0.50)",225,16,4,0,6
"57366c199283c","19","Male",32,"no","objTwoColors","#FF8000","hsl(3.9130434782608696,1,0.50)","hsl(54.130434782608695,1,0.50)",57,10,4,0,6
"5736048bb110b","19","Male",32,"no","objTwoColors","#FF8000","hsl(28.043478260869566,1,0.50)","hsl(26.08695652173913,1,0.50)",60,6,5,0,6
"573634984323e","19","Male",32,"no","objTwoColors","#FF8000","hsl(13.043478260869565,1,0.50)","hsl(56.08695652173913,1,0.50)",82,13,4,0,6
"57113d4d93c81","18","Female",32,"no","objTwoColors","#FF8000","hsl(1.3043478260869565,1,0.50)","hsl(58.04347826086956,1,0.50)",68,10,4,0,6
"574511e99b6d9","19","Female",32,"no","objTwoColors","#FF8000","hsl(354.78260869565213,1,0.50)","hsl(58.04347826086956,1,0.50)",367,21,4,0,6
"57112ebc85ba1","18","Female",32,"no","objTwoColors","#FF8000","hsl(333.9130434782609,1,0.50)","hsl(58.04347826086956,1,0.50)",80,8,5,0,6
"5711389736065","19","Female",8,"no","objTwoColors","#FF8000","hsl(353.47826086956525,1,0.50)","hsl(60,1,0.50)",462,38,5,0,6
"57427cf6bad0c","19","Female",32,"no","objTwoColors","#FF8000","hsl(45.01305621603261,1,0.50)","hsl(23.47826086956522,1,0.50)",27,13,2,0,6
"5745f6f039dc9","15","Male",33,"no","objTwoColors","#FF8000","NONE","NONE",0,0,4,0,6
"5734d89183dab","19","Female",29,"no","objTwoColors","#FF8000","hsl(47.608695652173914,1,0.50)","hsl(18.26086956521739,1,0.50)",59,7,4,0,6
"5711703bd85fc","18","Female",32,"no","objTwoColors","#FF8000","hsl(6.521739130434782,1,0.50)","hsl(56.73913043478261,1,0.50)",67,9,5,0,6
"5711348e42f02","19","Female",32,"no","objTwoColors","#0000FF","hsl(234.1304347826087,1,0.50)","NONE",546,32,4,0,7
"5734d89183dab","19","Female",29,"no","objTwoColors","#0000FF","hsl(256.304347826087,1,0.50)","hsl(250.43478260869566,1,0.50)",167,19,4,0,7
"574628a9e94a1","18","Male",4,"no","objTwoColors","#0000FF","hsl(300,1,0.50)","hsl(273.9130434782609,1,0.50)",196,19,5,0,7
"5745f6f039dc9","15","Male",33,"no","objTwoColors","#0000FF","hsl(139.57540760869566,1,0.50)","hsl(54.25271739130435,1,0.50)",387,17,4,0,7
"57112efa50be6","19","Male",7,"no","objTwoColors","#0000FF","NONE","hsl(184.23913043478262,1,0.50)",353,24,4,0,7
"5745c1c07cc0c","18","Other",31,"no","objTwoColors","#0000FF","hsl(226.30434782608697,1,0.50)","hsl(225.32608695652175,1,0.50)",582,23,5,0,7
"5745350dc1e22","19","Female",31,"no","objTwoColors","#0000FF","hsl(228.26086956521738,1,0.50)","hsl(222.3913043478261,1,0.50)",110,33,5,0,7
"57112ebc85ba1","18","Female",32,"no","objTwoColors","#0000FF","hsl(232.17391304347825,1,0.50)","hsl(231.19565217391303,1,0.50)",171,13,1,0,7
"574511e99b6d9","19","Female",32,"no","objTwoColors","#0000FF","hsl(283.04347826086956,1,0.50)","hsl(9.782608695652174,1,0.50)",244,35,2,0,7
"5744dce84ffa5","16","Male",13,"no","objTwoColors","#0000FF","hsl(228.26086956521738,1,0.50)","hsl(227.28260869565216,1,0.50)",235,20,2,0,7
"57113ce1334e0","19","Female",12,"no","objTwoColors","#0000FF","hsl(289.46347443953806,1,0.50)","hsl(14.990864629330842,1,0.50)",266,29,2,0,7
"57427cf6bad0c","19","Female",32,"no","objTwoColors","#0000FF","hsl(221.69868800951087,1,0.50)","hsl(230.366094838018,1,0.50)",111,13,3,0,7
"57113d4d93c81","18","Female",32,"no","objTwoColors","#0000FF","hsl(187.17391304347825,1,0.50)","hsl(279.78260869565213,1,0.50)",702,69,2,0,7
"57366c199283c","19","Male",32,"no","objTwoColors","#0000FF","hsl(2.608695652173913,1,0.50)","hsl(315,1,0.50)",104,10,5,0,7
"5711703bd85fc","18","Female",32,"no","objTwoColors","#0000FF","hsl(232.17391304347825,1,0.50)","hsl(223.3695652173913,1,0.50)",2,4,5,0,7
"573634984323e","19","Male",32,"no","objTwoColors","#0000FF","hsl(229.72826086956525,1,0.50)","hsl(239.51086956521738,1,0.50)",187,16,5,0,7
"57121540dbb98","18","Male",7,"no","objTwoColors","#0000FF","hsl(247.82608695652172,1,0.50)","hsl(253.69565217391303,1,0.50)",198,10,5,0,7
"573613f4689a3","18","Male",7,"no","objTwoColors","#0000FF","hsl(235.1086956521739,1,0.50)","hsl(228.26086956521738,1,0.50)",171,14,3,0,7
"5736048bb110b","19","Male",32,"no","objTwoColors","#0000FF","hsl(239.02173913043478,1,0.50)","hsl(224.34782608695653,1,0.50)",108,7,5,0,7
"5711348e42f02","19","Female",32,"no","objTwoColors","#FF0000","hsl(6.521739130434782,1,0.50)","NONE",315,19,4,0,8
"5734d89183dab","19","Female",29,"no","objTwoColors","#FF0000","hsl(1.9565217391304348,1,0.50)","hsl(6.521739130434782,1,0.50)",185,14,4,0,8
"57112ebc85ba1","18","Female",32,"no","objTwoColors","#FF0000","hsl(352.17391304347825,1,0.50)","hsl(8.478260869565217,1,0.50)",816,36,1,1,8
"574511e99b6d9","19","Female",32,"no","objTwoColors","#FF0000","hsl(353.47826086956525,1,0.50)","hsl(356.73913043478257,1,0.50)",488,80,5,0,8
"5712a254e00f7","18","Female",18,"no","objTwoColors","#FF0000","NONE","hsl(334.5652173913044,1,0.50)",881,42,3,0,8
"57366c199283c","19","Male",32,"no","objTwoColors","#FF0000","hsl(122.6086956521739,1,0.50)","hsl(52.82608695652174,1,0.50)",123,12,3,0,8
"573634984323e","19","Male",32,"no","objTwoColors","#FF0000","hsl(3.5869565217391304,1,0.50)","hsl(5.217391304347826,1,0.50)",57,15,5,0,8
"57113664403aa","19","Male",2,"no","objTwoColors","#FF0000","hsl(1.3043478260869565,1,0.50)","NONE",232,83,4,0,8
"57113d4d93c81","18","Female",32,"no","objTwoColors","#FF0000","hsl(39.130434782608695,1,0.50)","hsl(343.695652173913,1,0.50)",147,14,4,0,8
"5711703bd85fc","18","Female",32,"no","objTwoColors","#FF0000","hsl(336.5217391304348,1,0.50)","hsl(51.52173913043478,1,0.50)",8,9,1,0,8
"5745f6f039dc9","15","Male",33,"no","objTwoColors","#FF0000","NONE","NONE",0,0,3,0,8
"5745350dc1e22","19","Female",31,"no","objTwoColors","#FF0000","hsl(3.9130434782608696,1,0.50)","hsl(13.043478260869565,1,0.50)",298,29,5,0,8
"5745c1c07cc0c","18","Other",31,"no","objTwoColors","#FF0000","hsl(5.217391304347826,1,0.50)","hsl(356.73913043478257,1,0.50)",358,26,5,0,8
"57427cf6bad0c","19","Female",32,"no","objTwoColors","#FF0000","hsl(212.60869565217394,1,0.50)","hsl(57.62999824855638,1,0.50)",249,40,3,0,8
"5712787a337a9","18","Female",7,"no","objTwoColors","#FF0000","hsl(3.260869565217391,1,0.50)","hsl(11.73913043478261,1,0.50)",52,14,4,0,8
"57112cb820ea5","18","Male",2,"no","objTwoColors","#FF0000","hsl(3.260869565217391,1,0.50)","hsl(7.826086956521739,1,0.50)",354,37,5,0,8
"5744dce84ffa5","16","Male",13,"no","objTwoColors","#FF0000","hsl(5.217391304347826,1,0.50)","hsl(9.782608695652174,1,0.50)",50,12,4,0,8
"5736048bb110b","19","Male",32,"no","objTwoColors","#FF0000","hsl(4.565217391304348,1,0.50)","hsl(2.608695652173913,1,0.50)",164,6,5,0,8
"57427cf6bad0c","19","Female",32,"no","objTwoColors","#00FF80","NONE","NONE",0,3,4,0,9
"5745f6f039dc9","15","Male",33,"no","objTwoColors","#00FF80","NONE","NONE",0,0,5,0,9
"57112e639a100","18","Male",5,"no","objTwoColors","#00FF80","hsl(192.57584281589675,1,0.50)","hsl(58.69565217391305,1,0.50)",320,20,4,0,9
"5736048bb110b","19","Male",32,"no","objTwoColors","#00FF80","hsl(156.8478260869565,1,0.50)","hsl(150,1,0.50)",174,14,5,0,9
"57113d4d93c81","18","Female",32,"no","objTwoColors","#00FF80","hsl(189.1304347826087,1,0.50)","hsl(59.347826086956516,1,0.50)",224,30,4,0,9
"5745c1c07cc0c","18","Other",31,"no","objTwoColors","#00FF80","hsl(138.2608695652174,1,0.50)","hsl(156.8478260869565,1,0.50)",228,24,4,0,9
"5744dce84ffa5","16","Male",13,"no","objTwoColors","#00FF80","hsl(57.391304347826086,1,0.50)","hsl(180.32608695652175,1,0.50)",196,19,3,0,9
"57127cb3ab1fe","1","Male",12,"no","objTwoColors","#00FF80","hsl(59.347826086956516,1,0.50)","hsl(181.30434782608694,1,0.50)",482,37,3,0,9
"57366c199283c","19","Male",32,"no","objTwoColors","#00FF80","hsl(130.43478260869566,1,0.50)","hsl(121.63043478260869,1,0.50)",281,19,4,0,9
"57121540dbb98","18","Male",7,"no","objTwoColors","#00FF80","hsl(151.95652173913044,1,0.50)","hsl(152.93478260869566,1,0.50)",113,9,5,0,9
"5745350dc1e22","19","Female",31,"no","objTwoColors","#00FF80","hsl(193.04347826086956,1,0.50)","hsl(57.391304347826086,1,0.50)",121,16,3,0,9
"5711703bd85fc","18","Female",32,"no","objTwoColors","#00FF80","hsl(214.56521739130434,1,0.50)","hsl(62.93478260869565,1,0.50)",281,18,3,0,9
"57112ebc85ba1","18","Female",32,"no","objTwoColors","#00FF80","hsl(187.17391304347825,1,0.50)","hsl(51.52173913043478,1,0.50)",143,11,5,0,9
"573634984323e","19","Male",32,"no","objTwoColors","#00FF80","hsl(181.30434782608694,1,0.50)","hsl(52.01086956521739,1,0.50)",278,27,3,0,9
"5734d89183dab","19","Female",29,"no","objTwoColors","#00FF80","hsl(105.97826086956522,1,0.50)","hsl(187.17391304347825,1,0.50)",178,12,4,0,9
"5711348e42f02","19","Female",32,"no","objTwoColors","#00FF80","hsl(232.17391304347825,1,0.50)","hsl(119.67391304347825,1,0.50)",154,12,4,0,9
"574511e99b6d9","19","Female",32,"no","objTwoColors","#00FF80","hsl(193.04347826086956,1,0.50)","hsl(52.82608695652174,1,0.50)",145,10,4,0,9
"57366c199283c","19","Male",32,"no","objTwoColors","#0080FF","hsl(56.08695652173913,1,0.50)","hsl(96.19565217391305,1,0.50)",131,16,4,0,10
"57427cf6bad0c","19","Female",32,"no","objTwoColors","#0080FF","hsl(231.99783325195312,1,0.50)","hsl(190.6428162947945,1,0.50)",107,21,2,0,10
"57113d4d93c81","18","Female",32,"no","objTwoColors","#0080FF","hsl(234.1304347826087,1,0.50)","NONE",67,7,5,0,10
"574511e99b6d9","19","Female",32,"no","objTwoColors","#0080FF","hsl(15.652173913043478,1,0.50)","hsl(316.30434782608694,1,0.50)",442,40,1,1,10
"5711348e42f02","19","Female",32,"no","objTwoColors","#0080FF","hsl(238.04347826086956,1,0.50)","NONE",59,12,4,0,10
"5711703bd85fc","18","Female",32,"no","objTwoColors","#0080FF","hsl(350.8695652173913,1,0.50)","hsl(233.15217391304347,1,0.50)",260,43,1,0,10
"573634984323e","19","Male",32,"no","objTwoColors","#0080FF","hsl(220.43478260869566,1,0.50)","hsl(198.17934782608694,1,0.50)",452,27,3,0,10
"5734d89183dab","19","Female",29,"no","objTwoColors","#0080FF","hsl(195.97826086956522,1,0.50)","hsl(222.3913043478261,1,0.50)",72,9,4,0,10
"57112ebc85ba1","18","Female",32,"no","objTwoColors","#0080FF","hsl(206.73913043478262,1,0.50)","hsl(201.84782608695653,1,0.50)",119,16,1,1,10
"5745350dc1e22","19","Female",31,"no","objTwoColors","#0080FF","hsl(226.30434782608697,1,0.50)","NONE",115,11,5,1,10
"5712787a337a9","18","Female",7,"no","objTwoColors","#0080FF","hsl(58.04347826086956,1,0.50)","hsl(106.95652173913044,1,0.50)",176,15,4,0,10
"5745f6f039dc9","15","Male",33,"no","objTwoColors","#0080FF","NONE","NONE",0,0,4,0,10
"5736048bb110b","19","Male",32,"no","objTwoColors","#0080FF","hsl(207.71739130434784,1,0.50)","hsl(204.78260869565216,1,0.50)",133,33,5,0,10
"574511e99b6d9","19","Female",32,"no","objTwoColors","#FF8000","hsl(13.043478260869565,1,0.50)","hsl(50.21739130434783,1,0.50)",72,13,4,0,11
"5736048bb110b","19","Male",32,"no","objTwoColors","#FF8000","hsl(28.043478260869566,1,0.50)","hsl(31.304347826086957,1,0.50)",62,5,5,0,11
"574628a9e94a1","18","Male",4,"no","objTwoColors","#FF8000","hsl(191.35498710300612,1,0.50)","hsl(160.9584742007048,1,0.50)",1209,48,2,0,11
"57113d4d93c81","18","Female",32,"no","objTwoColors","#FF8000","hsl(57.391304347826086,1,0.50)","hsl(5.869565217391305,1,0.50)",40,9,5,0,11
"5711703bd85fc","18","Female",32,"no","objTwoColors","#FF8000","hsl(2.608695652173913,1,0.50)","hsl(58.04347826086956,1,0.50)",53,7,5,0,11
"5745f6f039dc9","15","Male",33,"no","objTwoColors","#FF8000","NONE","NONE",0,0,4,0,11
"5734d89183dab","19","Female",29,"no","objTwoColors","#FF8000","hsl(52.82608695652174,1,0.50)","hsl(10.434782608695652,1,0.50)",77,8,4,0,11
"573634984323e","19","Male",32,"no","objTwoColors","#FF8000","hsl(16.630434782608695,1,0.50)","hsl(54.78260869565217,1,0.50)",135,16,4,0,11
"5745c1c07cc0c","18","Other",31,"no","objTwoColors","#FF8000","NONE","NONE",0,8,2,0,11
"57366c199283c","19","Male",32,"no","objTwoColors","#FF8000","hsl(50.869565217391305,1,0.50)","hsl(30.65217391304348,1,0.50)",52,10,5,0,11
"5711e54c50f6b","19","Male",4,"no","objTwoColors","#FF8000","hsl(32.608695652173914,1,0.50)","NONE",283,45,5,0,11
"57112ebc85ba1","18","Female",32,"no","objTwoColors","#FF8000","hsl(320.8695652173913,1,0.50)","hsl(55.43478260869565,1,0.50)",87,6,5,0,11
"5745350dc1e22","19","Female",31,"no","objTwoColors","#FF8000","hsl(2.608695652173913,1,0.50)","hsl(52.17391304347826,1,0.50)",426,24,5,0,11
"5711348e42f02","19","Female",32,"no","objTwoColors","#FF8000","hsl(356.0869565217391,1,0.50)","hsl(62.93478260869565,1,0.50)",239,13,4,0,11
"5744dce84ffa5","16","Male",13,"no","objTwoColors","#FF8000","hsl(57.391304347826086,1,0.50)","hsl(11.086956521739129,1,0.50)",230,18,4,0,11
