id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,distance_expectedC1C2,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
5710cbc5f0ea4,23,Male,32,no,objTwoColors,#FF0000,7,10,82,5,0.58,0.01,0.1,0.13,0.14,0.2
5710cbe10cade,21,Male,15,no,objTwoColors,#FF0000,3,12,46,5,0.57,0.01,0.1,0.13,0.14,0.2
5710cc2b8a642,24,Male,16,no,objTwoColors,#FF0000,11,3,56,2,0.6,0.01,0.1,0.14,0.14,0.2
5710cc5a7829c,27,Male,32,no,objTwoColors,#FF0000,1,0,7,5,0.61,0,0.1,0.15,0.15,0.21
5710cd99df604,23,Female,32,no,objTwoColors,#FF0000,356,355,517,1,0.6,0.01,0.11,0.14,0.15,0.2
5710cd9d571f2,23,Male,8,no,objTwoColors,#FF0000,152,214,75,1,0.78,0.42,0.09,0.2,0.25,0.2
5710ce6c1308c,23,Female,32,no,objTwoColors,#FF0000,326,54,294,3,0.15,0.02,0.09,0.02,0.02,0.05
5710cf445718e,25,Male,32,no,objTwoColors,#FF0000,234,133,491,3,0.38,0.42,0.13,0.21,0.26,0.18
5710d140b7c5a,26,Male,32,no,objTwoColors,#FF0000,10,0,141,3,0.6,0.01,0.1,0.14,0.15,0.2
5710d71ff24c3,20,Female,32,no,objTwoColors,#FF0000,342,19,476,1,0.48,0,0.09,0.11,0.12,0.16
5710d8d6aecd6,23,Female,7,no,objTwoColors,#FF0000,1,2,63,5,0.61,0,0.1,0.14,0.15,0.21
5710ee55dcd72,23,Female,6,no,objTwoColors,#FF0000,25,348,186,4,0.57,0.01,0.09,0.11,0.12,0.16
5710ee9e58646,25,Female,32,yes,objTwoColors,#FF0000,55,0,367,4,0.61,0.11,0.09,0.06,0.08,0.12
571103343658b,20,Female,32,no,objTwoColors,#FF0000,0,8,26,5,0.6,0,0.11,0.14,0.15,0.2
57111f6c42412,22,Male,34,no,objTwoColors,#FF0000,355,0,231,5,0.6,0,0.11,0.15,0.15,0.21
5711231e370f2,24,Male,32,yes,objTwoColors,#FF0000,0,15,392,4,0.57,0.01,0.1,0.13,0.14,0.19
57112da850667,22,Female,47,no,objTwoColors,#FF0000,352,0,131,3,0.59,0.01,0.1,0.14,0.15,0.2
57112edad4a17,23,Male,10,no,objTwoColors,#FF0000,12,0,492,4,0.6,0.01,0.1,0.14,0.15,0.2
57112f7103d57,21,Male,3,no,objTwoColors,#FF0000,3,3,865,5,0.6,0,0.09,0.14,0.15,0.21
571130c5cd6e9,24,Female,32,no,objTwoColors,#FF0000,4,353,681,2,0.59,0,0.1,0.14,0.15,0.2
571130d934bda,22,Female,32,no,objTwoColors,#FF0000,3,4,34,5,0.59,0,0.09,0.14,0.15,0.21
571137a34931a,27,Female,25,no,objTwoColors,#FF0000,360,354,613,2,0.61,0,0.11,0.14,0.15,0.21
57113a5534205,22,Male,31,no,objTwoColors,#FF0000,7,10,180,5,0.58,0.01,0.1,0.13,0.14,0.2
57113b7f16c4b,22,Male,31,no,objTwoColors,#FF0000,351,350,212,1,0.58,0.02,0.1,0.14,0.14,0.19
57113d9cc42b5,21,Female,12,no,objTwoColors,#FF0000,232,96,108,3,0.36,0.4,0.12,0.2,0.24,0.15
57113de4aed1a,21,Male,31,no,objTwoColors,#FF0000,21,45,46,4,0.38,0.14,0.09,0.06,0.08,0.12
57113e6176346,23,Female,30,no,objTwoColors,#FF0000,0,337,77,3,0.59,0.03,0.1,0.13,0.12,0.18
571151812791a,20,Male,32,yes,objTwoColors,#FF0000,349,9,430,1,0.56,0,0.1,0.14,0.14,0.19
571158157bb3c,20,Male,4,no,objTwoColors,#FF0000,242,282,646,4,0.66,0.53,0.22,0.25,0.4,0.35
5711641931da5,20,Female,32,no,objTwoColors,#FF0000,1,0,101,5,0.61,0,0.1,0.15,0.15,0.21
57116b9b879bf,20,Male,32,no,objTwoColors,#FF0000,343,358,4,3,0.55,0.02,0.1,0.13,0.13,0.19
5711ace2ee7ed,24,Male,32,no,objTwoColors,#FF0000,0,311,72,5,0.65,0.12,0.11,0.1,0.09,0.13
5711cbde51bb0,24,Male,31,no,objTwoColors,#FF0000,350,0,207,3,0.58,0.01,0.1,0.14,0.15,0.2
571214121717c,22,Male,32,no,objTwoColors,#FF0000,56,0,947,1,0.61,0.11,0.09,0.05,0.08,0.12
5712197fbccd5,24,Female,32,no,objTwoColors,#FF0000,0,324,111,4,0.61,0.07,0.1,0.12,0.1,0.15
57121e2a63601,21,Male,31,no,objTwoColors,#FF0000,0,0,0,1,0.61,0,0.1,0.15,0.15,0.21
57122801e1da9,23,Male,17,no,objTwoColors,#FF0000,330,165,291,1,0.36,0.56,0.09,0.1,0.21,0.08
57122f7e5768f,23,Male,4,no,objTwoColors,#FF0000,4,0,387,5,0.6,0,0.1,0.14,0.15,0.21
57123bec83e8e,21,Male,32,no,objTwoColors,#FF0000,356,357,807,5,0.6,0,0.11,0.14,0.15,0.21
57123e4050550,20,Female,40,no,objTwoColors,#FF0000,331,18,600,1,0.4,0.01,0.09,0.1,0.1,0.14
571247f66fb51,27,Male,32,no,objTwoColors,#FF0000,3,8,54,5,0.59,0.01,0.11,0.14,0.15,0.2
571260c120253,22,Male,32,no,objTwoColors,#FF0000,3,0,38,4,0.6,0,0.1,0.14,0.15,0.21
57127bcfaafb0,22,Female,32,no,objTwoColors,#FF0000,357,3,342,5,0.6,0,0.11,0.14,0.15,0.21
5712bd55a8a13,27,Female,32,no,objTwoColors,#FF0000,12,0,40,5,0.6,0.01,0.1,0.14,0.15,0.2
5712c2b021f58,22,Female,32,no,objTwoColors,#FF0000,2,0,2,5,0.61,0,0.1,0.14,0.15,0.21
5713923c1bbc7,24,Female,27,no,objTwoColors,#FF0000,228,288,623,2,0.63,0.54,0.19,0.23,0.38,0.33
5713a02a13044,24,Female,32,yes,objTwoColors,#FF0000,30,16,982,1,0.54,0.08,0.09,0.08,0.1,0.15
5713aa57bebec,24,Female,12,no,objTwoColors,#FF0000,0,342,160,5,0.59,0.02,0.1,0.13,0.13,0.19
5713acb331c3c,24,Female,7,no,objTwoColors,#FF0000,56,32,135,1,0.47,0.21,0.09,0.08,0.11,0.12
5713fc80c942a,23,Female,32,no,objTwoColors,#FF0000,7,0,434,2,0.6,0,0.11,0.14,0.15,0.21
571410751e7b0,22,Female,12,no,objTwoColors,#FF0000,218,69,195,2,0.24,0.41,0.09,0.14,0.2,0.11
572106a31c230,24,Male,16,no,objTwoColors,#FF0000,121,52,305,3,0.46,0.38,0.09,0.13,0.25,0.2
572767049ccfa,24,Male,32,yes,objTwoColors,#FF0000,317,59,134,3,0.06,0.01,0.09,0.04,0.02,0.02
572c85675a5ef,23,Male,32,yes,objTwoColors,#FF0000,3,4,6,5,0.59,0,0.09,0.14,0.15,0.21
5734918f46823,26,Male,32,no,objTwoColors,#FF0000,0,4,3,4,0.6,0,0.1,0.14,0.15,0.21
5734aa4c927a8,22,Male,15,no,objTwoColors,#FF0000,3,50,145,2,0.36,0.1,0.09,0.06,0.08,0.12
5735d3455a84c,29,Male,32,no,objTwoColors,#FF0000,7,7,18,5,0.59,0.01,0.09,0.14,0.14,0.2
5738cf3d97a58,23,Male,32,no,objTwoColors,#FF0000,8,6,53,5,0.59,0.01,0.11,0.14,0.14,0.2
573e4022949b1,24,Male,32,yes,objTwoColors,#FF0000,2,0,53,5,0.61,0,0.1,0.14,0.15,0.21
573e47c26cb8e,24,Male,32,yes,objTwoColors,#FF0000,67,295,329,2,0.73,0,0.09,0.08,0.07,0.05
